siteID,collectYear,collectMonth,mean_SWN
PRLA,2020,6,29.5
PRLA,2020,6,29.7
PRLA,2020,6,29.7
PRLA,2020,6,29.7
PRLA,2020,6,29.7
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,30
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,29.9
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,30
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,29.9
PRLA,2020,6,30
PRLA,2020,6,30.2
PRLA,2020,6,30
PRLA,2020,6,30.2
PRLA,2020,6,30
PRLA,2020,6,30
PRLA,2020,6,29.8
PRLA,2020,6,29.9
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,30.1
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,30
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,30.1
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,29.9
PRLA,2020,6,30
PRLA,2020,6,30
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,30
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,30
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.8
PRLA,2020,6,29.9
PRLA,2020,6,29.8
PRLA,2020,6,29.9
PRLA,2020,6,29.7
PRLA,2020,6,29.9
PRLA,2020,6,29.8
PRLA,2020,6,29.8
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.8
PRLA,2020,6,30
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,29.9
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,30.1
PRLA,2020,6,30
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,30.1
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.1
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.7
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.5
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.5
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.4
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.5
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,31
PRLA,2020,6,30.8
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,30.8
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31.2
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,30.8
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31.2
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.1
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.1
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.1
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.5
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.5
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.7
PRLA,2020,6,31.5
PRLA,2020,6,31.5
PRLA,2020,6,31.7
PRLA,2020,6,31.6
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.5
PRLA,2020,6,31.6
PRLA,2020,6,31.6
PRLA,2020,6,31.6
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.7
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.5
PRLA,2020,6,31.2
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.5
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.5
PRLA,2020,6,31.3
PRLA,2020,6,31.5
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.5
PRLA,2020,6,31.3
PRLA,2020,6,31.5
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,30.9
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,30.9
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.1
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,30.9
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.4
PRLA,2020,6,31.2
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.3
PRLA,2020,6,31.4
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.3
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31.3
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31.2
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31.1
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31.1
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,31.1
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.9
PRLA,2020,6,30.7
PRLA,2020,6,31
PRLA,2020,6,30.7
PRLA,2020,6,30.9
PRLA,2020,6,31.2
PRLA,2020,6,31
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,30.9
PRLA,2020,6,31
PRLA,2020,6,31
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.9
PRLA,2020,6,30.9
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.9
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.8
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.4
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.7
PRLA,2020,6,30.8
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.6
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.1
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.4
PRLA,2020,6,30.6
PRLA,2020,6,30.7
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.2
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.2
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.6
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.6
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.5
PRLA,2020,6,30.6
PRLA,2020,6,30.2
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.6
PRLA,2020,6,30.4
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.3
PRLA,2020,6,30.3
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.6
PRLA,2020,6,30.4
PRLA,2020,6,30.6
PRLA,2020,6,30.5
PRLA,2020,6,30.4
PRLA,2020,6,30.4
PRLA,2020,6,30.3
PRLA,2020,6,30.6
PRLA,2020,6,30.5
